LOGID,USERID,CREATEDATE,OPERATION,MENUID,STATUS,IP,CREATEORGID,UPDATETIME,CREATEUSERID
580253ebcc9d4a53b9c94708beb5f2b1,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
f18597466bee4099abddb7cdb33c97f0,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
dd059877a9684dff811f42e8ce71b95e,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
12fe98c8ed4641959ed0b1d4027f87a7,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
3fc67f55043b469599d46574716031c0,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
2652a94fe15f4cf6adcbf48d69dbce9b,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
ded46b244a07456084ee5e5bc3e1462a,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
7115ded87a6045a0adf8d92de7e837c4,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
ff47ced367b542ce8ae1abae4900df7d,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
4bc4bb8d94de4fd990a64654b7833a26,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
454f3ce7f9f04087bf75fbd7b29bea24,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
d0f1f9d4fa92426e9a203f57c5bfa21e,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
3a29db1f307c4bdabdd65e49c0b9ce9a,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
1c8ea6da24a248e1bc1bf7aa8d776e26,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
cf365fb4181f441487f1b56b9d990ed2,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
fc79197304354b6285431bcae5755d5b,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
eaa7ae4eb40f43e9b155a270cf5d8995,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
a1574e0f2e334761843709e0d4b3153f,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
e0bced0735e84dc49553649a05394377,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
9c39d07f82d14ad3aae6de1ee17d3983,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
d3008a42fb5d41208bc58fc4f5c31811,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
6ecc7f58e30b43eb99b663a26df7d8e9,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
ad814339a6874340a55eb6821383d411,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
248ef383b06343208f72dae21d96c519,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
c2ec2bf30bf54b1686a1c7e22643e45c,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
3653635e7174420096c3e55053eb8bb1,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
e018a7f0732444bcad1b6402d9dc542f,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
6def0991ac1d407f9f133a0c98e54396,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
20fdee4270c0436faeb821260e9cdcc0,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
3a9e9e0d97d445209d84c00ceec9395d,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
021eb87fd249495685bd657b31c5926e,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
80a7c8edd2bc4027abe92c91619bcf3d,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
39f0f1fbd70246c4835042c859d795c9,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
faa269289e544039a1f0627b1c4b2efc,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
754939803cf14935ac83747f0751b228,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
a1bf6224561d4a65adc1bca7392aa89b,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
933e3845187f4892a7c45f19f8fa03c5,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
7b332c9d6c4b4b2ea389aac5a20c0c26,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
df508ec6a6ac4b79b24ce8cf281c9e92,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
b1e50976de374e46b50b8717f5222dda,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
6fdbb2e188cd4efab5ba154f717a9cd3,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,editWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
1efa76c493d748999e3814627e49534d,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
80f6633cd5334a508297309c8408b264,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
7c7d525a623d438a86422095f0cdcc2a,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
cf3cf17448eb4f518bd1c5888c2c7dbd,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
9c2d10aea65b49d281ce90a822045866,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
40e3bee292c24d38a54fc3940abd0eca,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
7ccce2563cda407686cb706b69cd696b,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
d391bc33ad9b45418d4792230789cc59,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
ad17ca51c0f34f728ee1bb8f8d1f3f2b,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
18acf8a04fd6495f8dcdf6bd52a6b371,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
1b6baed69d7a4302abd2f6c339041ed9,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
9b56354e916b4a84b52ebdfbbf4b92be,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
0cc4209c9e724e4f95a4d7df109ae00f,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
646dac2db08c493b9685084e19eefe52,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
0d8d13fa15644ced99600dfcaee84cda,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
b886f861a33d46b8bd421ff0d4fdd03c,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
1e450ce617bf415397ef68abc1b36b99,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
15cc2e48f7754ef6998d4311d293888a,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
dd89995cbefa4cf49956c56dced82b47,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
d7bbef9101d04459b5ab4bcc9715c86d,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
ea6e67abab4449e3a25efafc19205395,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
6b082f17e9ab4ac2aecbc0bf9692e78a,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
7d310aab113f4e029dbdf7255eea15f7,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
2e50d2abafea4673bc3492f3bb3e1baa,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
1a320917a3d54536a1dc5fd9931c2898,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
3d8de55c26124e9bad3023273c289600,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
9dff19f5db5049ffaca762d437d69ba2,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
22f2b1e9566340458aea848a656f4570,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
ce0d22f243bb4c0b8b3fc9012fcc7aad,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
3113740010194f7c966e11d3e7cc4fe0,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
7432365c85fd47dd88a205c2fd9f9fca,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
cb2de133e72f4f00ae4825264eb2a2f2,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
2a9ffc8c35a643ad9f294117957d5649,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
b8132cee8e684de79a915dbd361866c0,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
93043e547c8c4a3fa6a92f037fb01dfb,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
117980f12d2e4ab09baf960985c0d746,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
60395cc26e614f008e24bfe103f9536b,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
efa6a2c6d0324eb492e2eb34e0f372c8,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
9d1e549dce0d4d9c960a9eb3b2e397cc,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
5565502b0d7f4b13abd3c61dde109b32,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
1e0be77372c24ad782e635ac700859cd,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
af32b39f5f4247f09c976a7cbc037475,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
fbb499f2d62643db887095cc70da5bcb,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
61df4ea057b94cc1a0f2535f1e2ac319,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
7f964c16c50f46c69d90ce1e6e7a7c14,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
5d10e42268a1434c90904d12a605a1d9,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
4118c70f29d34cf4b6bb4d992f15dbf5,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
d31c268dcbde4407ba9007aaa579e991,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
48e9a3437d9541959b01d621c2989ff8,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
b381408874ab4d9b9ab9077a63638626,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
ea4177747c9d4f7bbc42a8bb0aa3fd31,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
3b2a6c5c391c4d4d970462de2915f484,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
d082b6d5b3f444cc8c0897072606ddb5,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
dcf4bc71cd0c41fca89518a753f5d35b,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 14:40,viewData,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/17 14:40,41e3a1b575c20e95e0536a05a8c08226
